candidate_id,candidate_election_year,candidate_name,party_full,incumbent_challenge_full,office,total_receipts,total_disbursements,cash_on_hand_end_period,committee_ids,coverage_end_date,candidate_pcc_id,candidate_pcc_name
P00002667,1980,"POLAND, HAROLD L",INDEPENDENT,,P,0.0,0.0,0.0,{C00125708},,C00125708,FONTHILL ABBEY POLAND FOR PRESIDENT COMMITTEE
P00002709,1980,"HOLLOWAY, HUDSON EUGENE (GENE)",INDEPENDENT,,P,0.0,0.0,0.0,{C00126102},,C00126102,COMMITTEE TO ELECT GENE HOLLOWAY U S PRESIDENT
P00002717,1980,"MCREYNOLDS, DAVID",SOCIALIST PARTY U.S.A.,,P,33094.00,36059.00,0.0,{C00126482},1980-12-31 00:00:00,C00126482,MCREYNOLDS/DRUFENBROCK CAMPAIGN COMMITTEE
P00002725,1980,"LAUVER, DENNIS",UNKNOWN,,P,0.0,0.0,0.0,{C00126128},,C00126128,LAUVER IN 80
P00002741,1980,"BEAUBIEN, ROBERT LEE",INDEPENDENT,,P,0.0,0.0,0.0,{C00126094},,C00126094,"BEAUBIEN, ROBERT LEE"
P00002766,1980,"MCREYNOLDS, DAVID",,,P,33094.00,36059.00,0.0,{C00126482},1980-12-31 00:00:00,C00126482,MCREYNOLDS/DRUFENBROCK CAMPAIGN COMMITTEE
P00002782,1980,"GILBERT, JEFFRY S",INDEPENDENT,,P,65.00,64.00,0.0,{C00127209},1980-09-30 00:00:00,C00127209,JEFF GILBERT FOR PRESIDENT COMMITTEE
P00002840,1980,"PARKS, EUGENE H",,,P,0.0,0.0,0.0,{C00128181},,C00128181,COMMITTEE TO ELECT EUGENE H PARKS PRESIDENT OF THE UNITED STATES OF AMERICA
P00002865,1980,"ATKINSON, FREDERICK WAYNE",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00128967},,C00128967,ALL PEOPLE'S COMMITTEE (ATKINSON)
P00002899,1980,"VALENTI, GIECOMO",INDEPENDENT,,P,0.0,0.0,0.0,{C00129411},,C00129411,A RELIGION TO HIM
P00002931,1980,"MARTIN, JOHN GOVERNOR",INDEPENDENT,,P,2353.00,2612.00,0.0,{C00131169},1980-10-31 00:00:00,C00131169,COMMITTEE TO ELECT JOHN G MARTIN PRESIDENT OF U S
P00002949,1980,"BUBAR, BENJ C",INDEPENDENT,,P,819.00,812.00,0.0,"{C00120279,C00131177}",1980-06-30 00:00:00,C00120279,MASS BUBAR FOR PRESIDENT COMMITTEE
P00002972,1980,"TRIPP, ALICE",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00132746},,C00132746,ALICE TRIPP FOR PRESIDENT CMTE
P00002980,1980,"FEELEY, GEORGE THOMAS JR",INDEPENDENT,,P,0.0,0.0,0.0,{C00133090},,C00133090,GEORGE THOMAS FEELEY JR PRESIDENTIAL COMMITTEE
P00003004,1980,"KREMBS, BARRY S",,,P,0.0,0.0,0.0,{C00135236},,C00135236,NATIONAL COMMITTEE OF THE CHRISTIAN PARTY OF AMERICA
P00003012,1980,"RICHARDSON, RICHARD GARFIELD",INDEPENDENT,,P,0.0,0.0,0.0,{C00136135},,C00136135,WAYS AND MEANS GARFIELD CENTENNIAL
P00003020,1980,"RARICK, JOHN R",,,P,14605.00,13931.00,0.0,{C00135400},1980-12-31 00:00:00,C00135400,RARICK FOR PRESIDENT COMMITTEE
P00003038,1980,"GAHRES, BILL",INDEPENDENT,,P,0.0,0.0,0.0,{C00135418},,C00135418,COMMITTEE TO GET RID OF BUREAUCRATIC B.S.
P00003046,1980,"SMITH, MARGARET",,,P,375.00,690.00,0.0,{C00136143},1980-12-20 00:00:00,C00136143,SMITH-BARRON CAMPAIGN COMMITTEE
P00003095,1980,"DEANGLIS, CATHERINE",DEMOCRATIC PARTY,,P,0.0,0.0,0.0,{C00136879},1980-09-30 00:00:00,C00136879,DEANGLIS FOR PRESIDENT
P00003111,1980,"RODGERS, BUCK",,,P,225.00,1693.00,0.0,{C00040311},1980-09-30 00:00:00,C00040311,NATIONAL COMMITTEE OF AMERICAN MUGWUMP PARTY
P00003152,1980,"BINKLEY, MARDELLE",,,P,0.0,0.0,0.0,{C00131912},1980-12-22 00:00:00,C00131912,"""BOOBS UP"""
P20000022,1980,"MCGOVERN, GEORGE",DEMOCRATIC PARTY,,P,40156.00,68561.00,0.0,"{C00030395,C00030429}",1980-06-12 00:00:00,,
P60000247,1980,"CARTER, JIMMY",DEMOCRATIC PARTY,Incumbent,P,19828843.00,36227719.00,0.0,"{C00032177,C00048587,C00068288,C00108407,C00111245,C00129445}",1980-12-31 00:00:00,C00129445,"CARTER-MONDALE REELECTION COMMITTEE, INC (1980 GEN PCC & COMPLIANCE FUND)"
P60000361,1980,"GORDON, J. JOHN",REPUBLICAN PARTY,,P,0.00,0.00,0.0,"{C00031351,C00114728}",1981-01-01 00:00:00,C00031351,UNITED STATES COMMITTEE TO ELECT J. JOHN GORDON PRESIDENT OF THE UNITED STATES
P60000452,1980,"LAROUCHE, LYNDON H.",U.S. LABOR PARTY,Challenger,P,2241790.00,2242142.00,0.0,"{C00031781,C00079152,C00107391,C00110502}",1980-12-31 00:00:00,C00107391,CITIZENS FOR LAROUCHE
P60000460,1980,"LUELLEN, ROBERT J.",REPUBLICAN PARTY,,P,40.00,41.00,0.0,"{C00032383,C00078154}",1980-12-31 00:00:00,C00078154,COMMITTEE TO ELECT THE PRESIDENT (PCC - LUELLEN)
P60000601,1980,"STONE, KEITH R",INDEPENDENT,,P,0.0,100.00,0.0,{C00115337},1979-09-30 00:00:00,C00115337,KEITH K STONE FOR THE PRESIDENT OF THE UNITED STATES
P60000668,1980,"REAGAN, RONALD",REPUBLICAN PARTY,,P,62944165.00,59916222.00,0.0,"{C00029918,C00108308,C00128991,C00129007,C00136911}",1980-12-31 00:00:00,C00129007,REAGAN FOR PRESIDENT GENERAL ELECTION COMMITTEE 1980 (AKA REAGAN BUSH COMMITTEE)
P60001054,1980,"FREEMAN, CARL FLOYD",DEMOCRATIC PARTY,,P,663.00,422.00,0.0,{C00038729},1980-10-01 00:00:00,C00038729,CARL FREEMAN PRESIDENTIAL FINANCE COMMITTEE
P60001146,1980,"BROWN, EDMUND G. JR.",DEMOCRATIC PARTY,,P,3256190.00,3218454.00,0.0,"{C00038380,C00111740}",1980-12-31 00:00:00,C00111740,BROWN FOR PRESIDENT (1980 PCC)
P60001393,1980,"HALL, GUS",COMMUNIST PARTY,,P,284971.00,287803.00,0.0,"{C00034819,C00038752,C00043828,C00045799,C00119487,C00119636,C00126300}",1980-12-31 00:00:00,C00119487,HALL - DAVIS CAMPAIGN COMMITTEE
P60001500,1980,"HARDY, JAMES Z.",UNKNOWN,,P,0.0,0.0,0.0,{C00075168},,C00075168,
P60001591,1980,"SNOW, WALLACE JR",INDEPENDENT,,P,0.00,0.00,0.0,{C00067439},1980-12-31 00:00:00,C00067439,FEDERALIST PRESERVER BODY/PARTY/COMMITTEE
P60002292,1980,"FIOLA, NELL K.",INDEPENDENT,,P,0.0,0.0,0.0,{C00048553},,C00048553,NEW MILLENIUM COMMITTEE (PCC FIOLA)
