Date, Open, High, Low, Close, Volume
7/7/2017,62.7,63.4,61.476,62.644,70884598.94
7/6/2017,63.452,64.158,61.26,61.766,96622498.55
7/5/2017,69.44,69.448,65.266,65.418,85233493.72
7/3/2017,74.048,74.27,70.3,70.524,31527004.53
6/30/2017,72.742,73.3535,71.9237,72.322,29242604.56
6/29/2017,74.122,74.2,70.82,72.15,41105184.38
6/28/2017,73.336,74.348,72.504,74.248,31512314.53
6/27/2017,75.28,75.28,72.404,72.474,34981994.48
6/26/2017,77.338,77.39,74.62,75.498,33020494.5
6/23/2017,76.49,77.398,75.869,76.69,32228789.52
6/22/2017,75.598,77,74.714,76.522,37648884.44
6/21/2017,74.87,75.398,73.604,75.28,24616049.63
6/20/2017,75.334,75.776,73.946,74.448,37193504.44
6/19/2017,75,75.34,73.56,73.96,32746659.51
6/16/2017,75.595,75.602,74.02,74.28,33654864.5
6/15/2017,74.5,75.092,73.298,75.068,52132349.22
6/14/2017,76.217,76.85,75.262,76.132,64092149.04
6/13/2017,73.524,75.2,73.322,75.19,59039599.11
6/12/2017,71.598,72.9,70.124,71.802,52588299.21
6/9/2017,74.884,75.374,70.96,71.464,86307193.71
6/8/2017,72.75,74.38,72.044,74,45307479.32
6/7/2017,71.268,72.1,71.028,71.93,46989794.3
6/6/2017,68.94,71.8986,67.994,70.57,55433999.17
6/5/2017,67.7,69.688,66.842,69.464,33921839.49
6/2/2017,67.954,68.576,67.186,67.97,27951194.58
6/1/2017,68.8,68.976,67.458,68.074,38039979.43
5/31/2017,67.538,68.578,67.032,68.202,49817219.25
5/30/2017,65.2,67.256,65.152,67.02,38914579.42
5/26/2017,63.456,65.098,63.262,65.028,39010999.41
5/25/2017,62.204,63.394,61.562,63.366,25069814.62
5/24/2017,61.302,62.2,61.08,62.044,25208459.62
5/23/2017,62.092,62.146,60.696,60.772,21591769.68
5/22/2017,62.56,62.874,61.36,62.07,21645889.68
5/19/2017,63.1,63.3,62.04,62.166,23437859.65
5/18/2017,61.4,62.788,61.062,62.612,28269004.58
5/17/2017,62.878,62.926,61.1,61.222,33559699.5
5/16/2017,63.518,64.012,63.028,63.402,20762419.69
5/15/2017,63.676,64.04,62.506,63.176,38110019.43
5/12/2017,65.096,65.4,64.306,64.962,20608059.69
5/11/2017,64.68,65.2,63.92,64.62,23769094.64
5/10/2017,64.312,65.1,63.624,65.044,28708034.57
5/9/2017,61.876,64.398,61.82,64.252,48382684.27
5/8/2017,62.18,62.758,61.164,61.438,35032359.47
5/5/2017,59.6,61.71,59.36,61.67,40886739.39
5/4/2017,61.487,61.554,58.152,59.092,70760048.94
5/3/2017,63.534,64.306,62.09,62.204,35666824.46
5/2/2017,64.8,65.532,63.312,63.778,26913884.6
5/1/2017,62.976,65.45,62.962,64.566,44147824.34
4/28/2017,61.966,62.96,61.6,62.814,22527389.66
4/27/2017,62.338,62.618,61.5,61.726,17342844.74
4/26/2017,62.474,62.9,61.8,62.034,23475219.65
4/25/2017,61.6,62.796,61.172,62.758,33688539.49
4/24/2017,61.844,62.11,61.2043,61.606,25417524.62
4/21/2017,60.4,61.28,60.084,61.12,22548779.66
4/20/2017,61.302,61.83,60.046,60.502,30746759.54
4/19/2017,60.492,61.324,60.422,61.104,19490119.71
4/18/2017,59.94,60.168,59.58,60.05,15178489.77
4/17/2017,60.54,60.8,59.736,60.288,20693679.69
4/13/2017,59.34,61.478,59.06,60.8,46423169.3
4/12/2017,61.268,61.6896,59.264,59.368,30253409.55
4/11/2017,62.676,62.694,61.1,61.742,28622884.57
4/10/2017,61.83,62.746,61.742,62.478,38322289.43
4/7/2017,59.5,60.538,59.43,60.508,22898064.66
4/6/2017,59.376,60.388,58.82,59.74,27602939.59
4/5/2017,60.408,60.976,58.84,59,39404689.41
4/4/2017,59.378,60.962,58.906,60.74,50672799.24
4/3/2017,57.38,59.8,56.916,59.704,69443093.96
3/31/2017,55.746,55.936,55.2639,55.66,16473199.75
3/30/2017,55.608,56.4,55.442,55.584,20742129.69
3/29/2017,55.668,55.92,55.108,55.476,18380784.72
3/28/2017,55.404,56.136,55,55.49,39938019.4
3/27/2017,52.12,54.114,51.95,54.044,31153974.53
3/24/2017,51.14,52.778,51.002,52.632,28236264.58
3/23/2017,51.078,51.5344,50.66,50.956,16601224.75
3/22/2017,50.312,51.014,50.102,51.002,20296484.7
3/21/2017,52.566,52.96,50.048,50.136,34542769.48
3/20/2017,52.12,52.91,51.7642,52.384,18071469.73
3/17/2017,52.8,53.066,52.24,52.3,32487479.51
3/16/2017,52.48,53.15,51.812,52.41,35660764.47
3/15/2017,51.4,52.2,50.854,51.146,26654029.6
3/14/2017,49.222,51.624,49.204,51.6,37992224.43
3/13/2017,48.964,49.37,48.5562,49.234,15113124.77
3/10/2017,49.242,49.3,48.6,48.738,15331359.77
3/9/2017,49.526,49.732,48.6,48.98,19396464.71
3/8/2017,49.4,50.014,49.064,49.374,18643244.72
3/7/2017,50.384,50.778,49.664,49.718,17297349.74
3/6/2017,49.582,50.34,49.502,50.242,16777499.75
3/3/2017,50.148,50.38,49.8,50.314,14646169.78
3/2/2017,49.942,50.656,49.654,50.096,16759164.75
3/1/2017,50.836,50.97,49.822,50.004,24047439.64
2/28/2017,48.838,50.2,48.78,49.998,30390724.54
2/27/2017,49.634,49.672,48.402,49.246,57304049.14
2/24/2017,50.532,51.65,50.04,51.4,40858124.39
2/23/2017,52.8,52.932,51.112,51.198,74576248.88
2/22/2017,56.062,56.69,54.52,54.702,43774874.34
2/21/2017,55.09,56.28,54.802,55.478,28383734.57
2/17/2017,53.16,54.578,52.83,54.446,31285744.53
2/16/2017,55.52,56,53.7,53.79,35386604.47
2/15/2017,56,56.448,55.288,55.952,24739279.63
2/14/2017,55.806,57.478,55.722,56.196,36726119.45
2/13/2017,54.148,56.158,54.102,56.12,35148024.47
2/10/2017,53.958,54.19,53.222,53.846,18098694.73
2/9/2017,53.25,54.236,53.23,53.84,39101109.41
2/8/2017,51.47,52.672,51.24,52.416,19665069.71
2/7/2017,51.638,52,51.284,51.496,21223874.68
2/6/2017,50.2,51.564,50.126,51.554,17812584.73
2/3/2017,50.382,50.4358,49.936,50.266,10933614.84
2/2/2017,49.668,50.484,49.542,50.31,12498874.81
2/1/2017,50.61,50.64,49.81,49.848,19794144.7
1/31/2017,49.848,51.178,49.54,50.386,20580519.69
1/30/2017,50.506,51.058,49.42,50.126,19005369.71
1/27/2017,50.276,50.6,49.704,50.59,15831679.76
1/26/2017,50.858,51.148,50.15,50.502,15760614.76
1/25/2017,51.462,51.692,50.36,50.894,25731804.61
1/24/2017,50,50.96,49.93,50.922,24827254.63
1/23/2017,49.17,50.178,49.1,49.784,31314689.53
1/20/2017,49.092,49.2,48.602,48.946,21021374.68
1/19/2017,49.45,49.736,48.15,48.752,38661519.42
1/18/2017,47.33,47.942,47.116,47.672,18844834.72
1/17/2017,47.34,47.992,46.874,47.116,23087609.65
1/13/2017,46,47.57,45.918,47.55,30464799.54
1/12/2017,45.812,46.14,45.116,45.918,18951144.72
1/11/2017,45.814,45.996,45.336,45.946,18254124.73
1/10/2017,46.4,46.4,45.378,45.974,18299774.73
1/9/2017,45.794,46.384,45.6,46.256,19897419.7
1/6/2017,45.386,46.062,45.09,45.802,27639464.59
1/5/2017,45.284,45.496,44.39,45.35,29558474.56
1/4/2017,42.95,45.6,42.862,45.398,56067349.16
1/3/2017,42.972,44.066,42.192,43.398,29616269.56
12/30/2016,43.26,43.5,42.336,42.738,23213099.65
12/29/2016,43.712,43.84,42.8245,42.936,20224839.7
12/28/2016,44.306,44.76,43.44,43.948,18912279.72
12/27/2016,42.976,44.45,42.884,43.906,29578659.56
12/23/2016,41.6,42.69,41.542,42.668,23352319.65
12/22/2016,41.644,41.998,41.3,41.69,15555539.77
12/21/2016,41.69,42.446,41.482,41.54,26038109.61
12/20/2016,40.61,41.8,40.5,41.758,23445354.65
12/19/2016,40.498,40.89,39.968,40.546,17440354.74
12/16/2016,39.616,40.518,39.52,40.498,18984444.72
12/15/2016,39.682,40.148,39.478,39.516,16097834.76
12/14/2016,39.748,40.6,39.352,39.738,20754634.69
12/13/2016,38.636,40.256,38.6,39.63,34119419.49
12/12/2016,38.56,38.884,38.208,38.486,12194379.82
12/9/2016,38.174,38.7672,38.162,38.436,13612524.8
12/8/2016,38.41,38.5,37.908,38.458,15970739.76
12/7/2016,37.23,38.68,37,38.63,27309254.59
12/6/2016,37.104,37.316,36.5365,37.17,16958109.75
12/5/2016,36.502,37.778,36.502,37.36,20361194.69
12/2/2016,36.576,36.976,36,36.294,20211619.7
12/1/2016,37.65,37.706,36.2,36.376,25632004.62
11/30/2016,38.2,38.378,37.5,37.88,17735519.73
11/29/2016,39.112,39.346,37.9,37.914,22196279.67
11/28/2016,39.096,39.87,38.91,39.224,22645909.66
11/25/2016,38.728,39.4474,38.728,39.33,11830489.82
11/23/2016,38.122,39.1288,37.8,38.628,24459464.63
11/22/2016,37.168,38.294,36.742,38.234,28016804.58
11/21/2016,37.008,37.778,36.882,36.904,21805214.67
11/18/2016,38.13,38.6,37,37.004,26051734.61
11/17/2016,36.698,37.898,36.422,37.732,24435334.63
11/16/2016,36.53,36.946,36.242,36.786,17172184.74
11/15/2016,36.556,37.286,36.41,36.754,19510089.71
11/14/2016,37.6,37.65,35.638,36.29,32761024.51
11/11/2016,36.848,37.776,36.6,37.712,19942519.7
11/10/2016,38.21,38.322,36.084,37.07,33751704.49
11/9/2016,37.375,38.4,36.79,38.012,40865324.39
11/8/2016,38.758,39.498,38.252,38.988,16337899.75
11/7/2016,38.718,38.858,38.01,38.642,19350559.71
11/4/2016,37.8,38.692,37.192,38.112,25730214.61
11/3/2016,37.8,38.294,37.408,37.484,13265114.8
11/2/2016,38.01,38.539,37.501,37.604,21266909.68
11/1/2016,39.608,39.7,37.621,38.158,35300179.47
10/31/2016,40.498,40.498,39.162,39.546,23461364.65
10/28/2016,40.8,41.064,39.966,39.994,21400704.68
10/27/2016,42.268,42.74,40.33,40.802,65468699.02
10/26/2016,40.2,40.638,40.02,40.448,28164204.58
10/25/2016,40.58,40.938,40.24,40.468,12225069.82
10/24/2016,40.2,40.789,40.05,40.552,13757809.79
10/21/2016,39.72,40.314,39.482,40.018,14717009.78
10/20/2016,40.424,40.6,39.41,39.82,25364384.62
10/19/2016,39.948,41.332,39.612,40.712,34955919.48
10/18/2016,39.198,39.894,38.652,39.82,28402374.57
10/17/2016,39.41,39.678,38.4,38.792,22770399.66
10/14/2016,40.132,40.286,39.26,39.302,21349249.68
10/13/2016,40.1,40.179,39.41,40.048,12477064.81
10/12/2016,40.19,40.776,40.084,40.302,9853444.852
10/11/2016,40.37,40.44,39.662,40.02,11642109.83
10/10/2016,40.27,40.828,39.932,40.19,16581484.75
10/7/2016,40.2,40.264,39.16,39.322,17465089.74
10/6/2016,40.492,40.842,40.042,40.2,23517009.65
10/5/2016,42.448,42.63,41.624,41.692,9387669.859
10/4/2016,42.62,42.664,41.764,42.282,17707404.73
10/3/2016,42.46,43.1338,41.65,42.74,29999459.55
9/30/2016,40.442,40.996,39.91,40.806,12931364.81
9/29/2016,41.12,41.466,40.116,40.14,13635144.8
9/28/2016,41.502,41.65,41.052,41.254,10441869.84
9/27/2016,41.93,41.9964,40.9219,41.162,16865899.75
9/26/2016,41.3,42.2,41.3,41.798,11971789.82
9/23/2016,41.198,42.036,41.134,41.49,14526144.78
9/22/2016,41.28,41.456,40.6,41.286,11914509.82
9/21/2016,41.274,41.4,40.312,41.044,13167514.8
9/20/2016,41.37,41.55,40.782,40.928,12052439.82
9/19/2016,41.4,41.886,41,41.268,11497489.83
9/16/2016,40.084,41.14,39.8,41.08,15539039.77
9/15/2016,39.298,40.5039,39.28,40.084,15425574.77
9/14/2016,39.15,39.585,38.9712,39.282,11296154.83
9/13/2016,39.412,39.698,38.69,39.21,17946894.73
9/12/2016,39,40.2738,38.82,39.66,18575804.72
9/9/2016,39.818,39.984,38.74,38.894,18784959.72
9/8/2016,39.91,39.978,39.272,39.472,16889729.75
9/7/2016,41.1,41.2994,40.142,40.342,18204614.73
9/6/2016,39.804,40.65,39.8,40.566,21952859.67
9/2/2016,40.466,40.64,39.24,39.556,29887064.55
9/1/2016,41.802,42.22,40.1,40.154,39715689.4
8/31/2016,42.086,42.52,41.73,42.402,16382739.75
8/30/2016,43.222,43.222,42.104,42.268,15844309.76
8/29/2016,44.03,44.08,43,43.04,16331669.76
8/26/2016,44.428,44.571,43.764,43.998,11194959.83
8/25/2016,44.622,44.76,44.154,44.192,8812594.868
8/24/2016,45.41,45.43,44.444,44.524,12853464.81
8/23/2016,44.864,45.698,44.56,44.968,23922089.64
8/22/2016,44.834,45.022,44.536,44.586,10327464.85
8/19/2016,44.708,45.0338,44.506,45,8297649.876
8/18/2016,44.764,45.132,44.458,44.702,8572334.871
8/17/2016,44.866,44.966,44.56,44.648,8935634.866
8/16/2016,45.098,45.438,44.682,44.722,11335734.83
8/15/2016,45.204,45.9,44.986,45.118,10171639.85
8/12/2016,45.082,45.33,44.808,45.122,9067699.864
8/11/2016,45.234,45.514,44.682,44.982,9404679.859
8/10/2016,45.648,45.974,44.924,45.13,11691504.82
8/9/2016,45.364,46.3075,45.33,45.816,11039164.83
8/8/2016,45.6,45.92,45.218,45.232,11317919.83
8/5/2016,46,46.4,45.48,46.006,16026074.76
8/4/2016,45.138,46.172,44.41,46.122,20734984.69
8/3/2016,45.474,45.9398,44.842,45.158,19438794.71
8/2/2016,45.874,45.974,44.28,45.44,19672159.7
8/1/2016,47.1,47.326,45.876,46.002,20081419.7
7/29/2016,46.14,47.056,46.048,46.958,15354064.77
7/28/2016,45.59,46.152,45.32,46.122,12095294.82
7/27/2016,45.868,46.672,45.384,45.698,14445034.78
7/26/2016,45.538,46,45.06,45.902,17150209.74
7/25/2016,44.454,46.278,44.2743,46.002,22453414.66
7/22/2016,44.398,44.9,43.776,44.454,12898459.81
7/21/2016,45.2,45.5694,43.82,44.1,22143254.67
7/20/2016,45.294,45.96,45,45.672,12842489.81
7/19/2016,45,45.82,44.95,45.052,15575324.77
7/18/2016,43.928,45.418,43.66,45.25,17060274.74
7/15/2016,44.504,44.55,43.928,44.08,11171234.83
7/14/2016,44.624,44.988,44.21,44.306,13379169.8
7/13/2016,45.1,45.118,44.058,44.506,17835309.73
7/12/2016,44.82,45.5,44.644,44.93,22880824.66
7/11/2016,43.992,45.356,43.902,44.956,27149114.59
7/8/2016,43.56,43.962,42.9,43.356,20373924.69
7/7/2016,42.62,43.624,42.602,43.188,18060109.73
7/6/2016,42,43.046,41.8,42.888,24599274.63
7/5/2016,41.946,42.9088,41.6,42.796,25876724.61
7/1/2016,41.228,43.648,41.2,43.3,26999754.6
6/30/2016,42.594,42.7,41.804,42.456,24215554.64
6/29/2016,41.026,42.356,40.6,42.038,29974539.55
6/28/2016,40.378,40.81,39.882,40.358,31062109.53
6/27/2016,38.172,39.762,37.574,39.71,36101619.46
6/24/2016,38.01,39.024,37.946,38.63,35132579.47
6/23/2016,39.138,39.51,38.426,39.28,50653749.24
6/22/2016,39.894,41.19,39.15,39.332,118712048.2
6/21/2016,44.136,44.5138,43.762,43.922,22645024.66
6/20/2016,43.9,44.75,43.646,43.94,17777354.73
6/17/2016,43.562,43.998,42.9,43.094,15563099.77
6/16/2016,43.484,43.608,42.7,43.586,12201294.82
6/15/2016,43.39,44.38,43.026,43.54,14542609.78
6/14/2016,43.776,44.44,42.506,42.992,17900834.73
6/13/2016,43.9,45.154,43.532,43.574,20965109.69
6/10/2016,45.478,45.594,43.6843,43.758,30133014.55
6/9/2016,46.996,47.066,45.412,45.872,22460374.66
6/8/2016,46.76,48.169,46.521,47.104,29859974.55
6/7/2016,44.448,46.888,44.304,46.468,31067864.53
6/6/2016,43.6,44.18,43.09,44.136,11247539.83
6/3/2016,44,44.388,43.602,43.798,11144849.83
6/2/2016,43.918,43.9818,43.422,43.792,10164159.85
6/1/2016,44.296,44.48,43.378,43.912,14913474.78
5/31/2016,44.608,44.9499,44.3,44.646,13945009.79
5/27/2016,44.998,45.186,44.15,44.608,18251359.73
5/26/2016,44.1,45.052,43.81,45.024,20362119.69
5/25/2016,43.582,44.272,43.302,43.916,15663074.77
5/24/2016,43.32,43.748,43.036,43.582,15069214.77
5/23/2016,43.974,44.52,43.172,43.244,25512394.62
5/20/2016,43.398,44.11,43.27,44.056,45035379.32
5/19/2016,42.724,43.358,41.46,43.042,34331604.49
5/18/2016,41.83,43.062,41.55,42.234,28087594.58
5/17/2016,41.81,41.964,40.804,40.932,14217984.79
5/16/2016,41.63,42.63,41.584,41.658,14746979.78
5/13/2016,41.556,42.24,41.34,41.522,14113904.79
5/12/2016,42.288,42.334,40.7314,41.456,18252374.73
5/11/2016,41.518,43.096,41.21,41.792,25809319.61
5/10/2016,41.51,41.894,41,41.738,20353084.69
5/9/2016,43.144,43.23,41.36,41.784,23881914.64
5/6/2016,42.174,43.274,41.622,42.986,28426184.57
5/5/2016,45.692,45.728,41.958,42.306,56274149.16
5/4/2016,46.058,46.892,44.08,44.512,43502294.35
5/3/2016,47.472,47.782,46.324,46.464,21511109.68
5/2/2016,48.3,48.638,46.964,48.36,19219674.71
4/29/2016,49.628,49.686,47.562,48.152,27068934.59
4/28/2016,49.97,50.686,49.488,49.542,12594949.81
4/27/2016,50.55,51,49.88,50.294,16029039.76
4/26/2016,50.41,51.146,49.878,50.748,16119194.76
4/25/2016,50.602,51.476,50.152,50.364,18351739.72
4/22/2016,49.778,50.8,49.142,50.75,18931634.72
4/21/2016,49.798,50.18,49.382,49.658,13915294.79
4/20/2016,49.252,50.732,48.3,49.994,25970254.61
4/19/2016,50.624,50.874,48.2502,49.474,31787629.52
4/18/2016,50.446,51.662,50.332,50.776,21356809.68
4/15/2016,50.262,50.92,49.824,50.902,18761829.72
4/14/2016,50.6,51.3678,50.21,50.372,20660924.69
4/13/2016,49.702,51.1,49.466,50.906,24627974.63
4/12/2016,49.9,50.36,48.726,49.564,28816039.57
4/11/2016,50.2,51.798,49.06,49.984,45808464.31
4/8/2016,52.1,52.164,49.604,50.014,36819679.45
4/7/2016,53.29,53.868,50.902,51.44,44280854.34
4/6/2016,50.794,53.548,50.69,53.084,58527399.12
4/5/2016,48.1,51.312,48,51.094,49743494.25
4/4/2016,49.824,50.424,48.728,49.398,67376648.99
4/1/2016,48.965,49.58,46.65,47.518,79987553.8
3/31/2016,45.868,47.484,45.002,45.954,40064359.4
3/30/2016,47.018,47.1,45.3,45.378,20164909.7
3/29/2016,45.978,46.476,45.066,46.026,20071649.7
3/28/2016,46.322,46.962,45,46.052,19628424.71
3/24/2016,43.156,45.7775,43,45.55,24804499.63
3/23/2016,46.474,46.946,44.406,44.516,24744204.63
3/22/2016,47.442,47.798,46.5116,46.848,21579939.68
3/21/2016,47.068,47.976,47,47.664,26539109.6
3/18/2016,45.82,46.896,45.612,46.548,23558964.65
3/17/2016,44.294,45.7,44,45.276,18914454.72
3/16/2016,43.6,44.516,43.404,44.386,17583514.74
3/15/2016,42.854,43.794,42.3,43.668,15902259.76
3/14/2016,42.53,43.344,42.128,43.03,20328529.7
3/11/2016,41.586,41.884,41.066,41.5,16715384.75
3/10/2016,42,42.658,40.1342,41.036,25962614.61
3/9/2016,40.904,41.8745,40.558,41.744,16042769.76
3/8/2016,40.7,41.5,40.44,40.52,20893464.69
3/7/2016,39.536,41.94,39.48,41.058,26685359.6
3/4/2016,39.6,40.806,39.5,40.208,32445289.51
3/3/2016,37.656,39.484,36.844,39.148,24145089.64
3/2/2016,36.746,37.704,36.3,37.668,24311979.64
3/1/2016,38.85,39.1897,36.54,37.27,33560799.5
2/29/2016,38.48,39.27,37.8444,38.386,22494984.66
2/26/2016,37.74,38.4,37,38.068,30325584.55
2/25/2016,35.73,37.7038,35.04,37.486,28753704.57
2/24/2016,34.55,35.9,33.568,35.8,26978044.6
2/23/2016,35.232,36.346,34.736,35.442,29921869.55
2/22/2016,34.024,35.782,33.97,35.548,25300254.62
2/19/2016,32.732,33.498,32.5,33.316,14796949.78
2/18/2016,34.484,34.59,32.954,33.354,19437869.71
2/17/2016,31.8,33.868,31.336,33.736,29125794.56
2/16/2016,31.74,32.59,30.822,31.034,27968969.58
2/12/2016,31,31.402,28.74,30.208,36178919.46
2/11/2016,30.4,32.652,29.4,30.094,71261798.93
2/10/2016,30.1,30.994,28.348,28.734,52032549.22
2/9/2016,28.464,31.958,28.21,29.65,43258239.35
2/8/2016,31.421,31.43,29.2,29.598,46564939.3
2/5/2016,34.26,34.6,31.5488,32.52,47187954.29
2/4/2016,34.14,35.196,33.398,35.066,21926829.67
2/3/2016,36.718,36.788,34.036,34.696,39656804.41
2/2/2016,38.484,38.624,36.046,36.556,28868184.57
2/1/2016,37.752,39.904,36.55,39.388,26488194.6
1/29/2016,37.99,38.748,37.616,38.24,14261444.79
1/28/2016,38.158,38.256,36.482,37.94,22963769.66
1/27/2016,38.476,38.652,37.154,37.614,18086104.73
1/26/2016,39.34,39.564,37.776,38.712,24820899.63
1/25/2016,40.012,40.714,39.176,39.276,13493694.8
1/22/2016,40.9602,41.1,39.806,40.51,15620274.77
1/21/2016,40.31,40.646,39.004,39.994,15830794.76
1/20/2016,39.88,40.256,38.25,39.74,29193039.56
1/19/2016,41.742,42.094,40.156,40.944,20193379.7
1/15/2016,39.794,41.014,39.45,40.998,27893199.58
1/14/2016,40.442,42,38.676,41.236,32453704.51
1/13/2016,42.402,42.53,40,40.062,20632079.69
1/12/2016,42.32,42.7479,41.062,41.994,15459584.77
1/11/2016,42.802,42.89,40.6,41.57,20457109.69
1/8/2016,43.572,44.088,42.154,42.2,18140289.73
1/7/2016,42.838,43.688,42.734,43.13,17771254.73
1/6/2016,44,44.01,43.196,43.808,18895639.72
1/5/2016,45.272,45.378,44,44.686,15933759.76
1/4/2016,46.144,46.276,43.8,44.682,34135729.49
12/31/2015,47.702,48.69,47.674,48.002,13575189.8
12/30/2015,47.32,48.7268,47.1341,47.618,18489604.72
12/29/2015,46.012,47.544,45.9094,47.438,12031449.82
12/28/2015,46.298,46.396,45.108,45.79,9506519.857
12/24/2015,46.112,46.376,45.656,46.114,3551384.947
12/23/2015,46.436,46.69,45.626,45.94,7774894.883
12/22/2015,46.998,47.31,45.926,45.99,9807474.853
12/21/2015,46.338,47.166,46.216,46.512,9765869.854
12/18/2015,46.578,47.18,45.858,46.092,15070849.77
12/17/2015,46.788,47.552,45.963,46.678,16493189.75
12/16/2015,44.42,46.976,44.146,46.902,25521704.62
12/15/2015,44.364,44.444,43.6,44.218,11222119.83
12/14/2015,43.502,44.184,42.974,43.716,14157589.79
12/11/2015,45.048,45.15,43.328,43.404,16343629.75
12/10/2015,44.942,45.698,44.728,45.414,10358459.84
12/9/2015,45.34,45.5,44.144,44.904,15288764.77
12/8/2015,45.504,45.76,44.84,45.344,13438179.8
12/7/2015,45.54,47.126,45.23,46.226,15721114.76
12/4/2015,46.492,46.654,45.532,46.076,12868014.81
12/3/2015,47.096,47.49,46,46.542,14697819.78
12/2/2015,47.4,47.72,46.246,46.398,14907339.78
12/1/2015,46.212,47.6,46.21,47.438,18669774.72
11/30/2015,46.358,46.856,45.816,46.052,13299064.8
11/27/2015,46.212,46.45,45.402,46.322,9746764.854
11/25/2015,44.268,46.165,44.075,45.928,19953894.7
11/24/2015,43.074,44.2,43,43.65,12401464.81
11/23/2015,43.47,43.836,42.936,43.55,12630994.81
11/20/2015,44.698,45,42.716,44.002,22003609.67
11/19/2015,44.108,45.238,44.06,44.36,12521874.81
11/18/2015,42.9,44.276,42.504,44.214,14059499.79
11/17/2015,43.04,43.2,42.28,42.8,10743394.84
11/16/2015,41.218,42.996,41.16,42.862,14626974.78
11/13/2015,42.59,42.598,41.304,41.438,17151634.74
11/12/2015,43.57,43.8,42.532,42.588,14579499.78
11/11/2015,43.554,43.896,42.726,43.816,16739029.75
11/10/2015,44.696,44.74,43.216,43.3,23085034.65
11/9/2015,46.598,46.598,44.862,45.066,19254299.71
11/6/2015,46.14,46.6718,45.9,46.472,12226464.82
11/5/2015,46.116,46.9169,45.838,46.354,22484214.66
11/4/2015,45.4,46.548,45.04,46.326,63631849.05
11/3/2015,42.77,42.888,41.55,41.67,41662424.38
11/2/2015,41.784,43.16,41.444,42.758,19639719.71
10/30/2015,42.08,42.326,40.778,41.386,22194504.67
10/29/2015,42.35,42.7496,42.128,42.326,9025159.865
10/28/2015,42.262,42.69,41.66,42.592,13642964.8
10/27/2015,42.968,43.42,41.502,42.07,17597244.74
10/26/2015,42.276,43.176,42,43.052,16957189.75
10/23/2015,43,43.07,41.538,41.818,21177309.68
10/22/2015,42.312,43.15,41.88,42.344,14125794.79
10/21/2015,42.398,42.962,41.76,42.018,20917354.69
10/20/2015,45.544,45.72,40.4,42.606,74500248.88
10/19/2015,45.3,46.23,44.988,45.62,12539474.81
10/16/2015,44.608,46.0961,44.574,45.402,21672464.67
10/15/2015,43.286,44.346,42.74,44.262,14221164.79
10/14/2015,44.134,44.19,43.086,43.376,15522229.77
10/13/2015,42.656,44.5044,42.226,43.85,25857674.61
10/12/2015,44.598,44.6,43.054,43.116,19181514.71
10/9/2015,44.186,44.874,43.672,44.138,30791849.54
10/8/2015,46.016,46.144,44.262,45.344,30666079.54
10/7/2015,47.326,47.54,45.824,46.392,34069794.49
10/6/2015,48,48.606,47.116,48.292,26179484.61
10/5/2015,49.768,49.968,48.826,49.23,18449324.72
10/2/2015,47.12,49.54,46.986,49.514,22119909.67
10/1/2015,49.502,49.7,47.426,47.976,22864819.66
9/30/2015,50.4,50.48,48.468,49.68,24647909.63
9/29/2015,50.092,50.946,49.092,49.33,18515769.72
9/28/2015,51.47,51.958,49.322,49.686,24505284.63
9/25/2015,53.322,53.382,51.23,51.382,18866959.72
9/24/2015,51.906,52.69,51.242,52.624,17240954.74
9/23/2015,52.39,52.416,51.5168,52.212,13003889.8
9/22/2015,51.806,52.53,51.174,52.188,18321764.73
9/21/2015,52.796,54.314,51.16,52.84,30600774.54
9/18/2015,51.592,52.764,51.5,52.124,18815319.72
9/17/2015,52.792,53.1,52.138,52.414,17929059.73
9/16/2015,50.608,52.576,50.576,52.45,22085404.67
9/15/2015,50.55,50.92,49.9,50.714,14667329.78
9/14/2015,50.22,50.85,49.934,50.638,14454254.78
9/11/2015,49.528,50.048,48.946,50.048,11754219.82
9/10/2015,49.446,50.1446,49.066,49.696,13545119.8
9/9/2015,50.41,50.85,49.6606,49.782,16953939.75
9/8/2015,49.01,49.832,48.81,49.634,15691154.76
9/4/2015,48.178,48.818,47.64,48.386,18445764.72
9/3/2015,50.412,50.416,49,49.114,20973859.69
9/2/2015,49.06,49.576,47.956,49.538,23145869.65
9/1/2015,48.068,49.2,47.394,47.726,27273824.59
8/31/2015,49.124,50.99,49.102,49.812,23501159.65
8/28/2015,48.372,50.29,48.314,49.696,27568364.59
8/27/2015,46.2,48.95,46.162,48.598,38279794.43
8/26/2015,45.586,45.6,43.102,44.968,24815209.63
8/25/2015,46.104,46.18,43.824,44.006,21636469.68
8/24/2015,40.558,46.28,39,43.774,47907924.28
8/21/2015,47.2,48.76,46.102,46.154,32951169.51
8/20/2015,50.412,50.912,48.38,48.436,24528784.63
8/19/2015,52.066,52.13,51.004,51.05,18021409.73
8/18/2015,51.076,52.19,50.712,52.144,20975174.69
8/17/2015,51.112,51.318,50.102,50.998,35883444.46
8/14/2015,49.448,49.586,48.354,48.63,21824049.67
8/13/2015,47.972,49.296,47.824,48.502,23445909.65
8/12/2015,47,47.954,46.548,47.634,18695784.72
8/11/2015,47.43,47.86,46.888,47.474,21324694.68
8/10/2015,47.63,48.594,47.21,48.228,20929299.69
8/7/2015,48.716,48.746,47.678,48.502,25366949.62
